xyzdmxyzcountry,xyzdmxyzrequestyear,xyzdmxyzinterpolation,xyzdcxyzwelfaretype,xyzdcxyzcoverage,xyzdcxyzgender,xyzdcxyzagegroup,xyzdcxyzeducation,xyzdcxyzdistribution,xyzdpxyzsi_pov_share_all,xyzdcxyzpppyear
PRY,2003,FALSE,INC,,,15-64,,B40,.3322338,2021
PRY,2003,FALSE,INC,,,15-64,,T60,.6677662,2021
PRY,2003,FALSE,INC,,,>65,,B40,.2607999,2021
PRY,2003,FALSE,INC,,,>65,,T60,.7392001,2021
PRY,2003,FALSE,INC,,,,Primary education,B40,.4282947,2021
PRY,2003,FALSE,INC,,,,Primary education,T60,.5717053,2021
PRY,2003,FALSE,INC,,,,Tertiary education,B40,.0433442,2021
PRY,2003,FALSE,INC,,,,Tertiary education,T60,.9566557,2021
PRY,2003,FALSE,INC,,,,Secondary education,B40,.2467688,2021
PRY,2003,FALSE,INC,,,,Secondary education,T60,.7532312,2021
PRY,2003,FALSE,INC,,,,No education,B40,.5205743,2021
PRY,2003,FALSE,INC,,,,No education,T60,.4794257,2021
PRY,2003,FALSE,INC,,Male,,,B40,.3998145,2021
PRY,2003,FALSE,INC,,Male,,,T60,.6001855,2021
PRY,2003,FALSE,INC,,Female,,,B40,.3943183,2021
PRY,2003,FALSE,INC,,Female,,,T60,.6056818,2021
PRY,2003,FALSE,INC,R,,,,B40,.5361639,2021
PRY,2003,FALSE,INC,R,,,,T60,.4638361,2021
PRY,2003,FALSE,INC,U,,,,B40,.2846226,2021
PRY,2003,FALSE,INC,U,,,,T60,.7153774,2021
PRY,2004,FALSE,INC,,,0-14,,B40,.514047,2021
PRY,2004,FALSE,INC,,,0-14,,T60,.485953,2021
PRY,2004,FALSE,INC,,,15-64,,B40,.3318278,2021
PRY,2004,FALSE,INC,,,15-64,,T60,.6681722,2021
PRY,2004,FALSE,INC,,,>65,,B40,.3128997,2021
PRY,2004,FALSE,INC,,,>65,,T60,.6871002,2021
PRY,2004,FALSE,INC,,,,Primary education,B40,.4269238,2021
PRY,2004,FALSE,INC,,,,Primary education,T60,.5730762,2021
PRY,2004,FALSE,INC,,,,Tertiary education,B40,.0686217,2021
PRY,2004,FALSE,INC,,,,Tertiary education,T60,.9313782,2021
PRY,2004,FALSE,INC,,,,Secondary education,B40,.2464696,2021
PRY,2004,FALSE,INC,,,,Secondary education,T60,.7535304,2021
PRY,2004,FALSE,INC,,,,No education,B40,.5257314,2021
PRY,2004,FALSE,INC,,,,No education,T60,.4742686,2021
PRY,2004,FALSE,INC,,Male,,,B40,.3943731,2021
PRY,2004,FALSE,INC,,Male,,,T60,.6056268,2021
PRY,2004,FALSE,INC,,Female,,,B40,.3999129,2021
PRY,2004,FALSE,INC,,Female,,,T60,.6000871,2021
PRY,2004,FALSE,INC,R,,,,B40,.5287907,2021
PRY,2004,FALSE,INC,R,,,,T60,.4712093,2021
PRY,2004,FALSE,INC,U,,,,B40,.2927208,2021
PRY,2004,FALSE,INC,U,,,,T60,.7072793,2021
PRY,2005,FALSE,INC,,,0-14,,B40,.5006816,2021
PRY,2005,FALSE,INC,,,0-14,,T60,.4993185,2021
PRY,2005,FALSE,INC,,,15-64,,B40,.3454981,2021
PRY,2005,FALSE,INC,,,15-64,,T60,.6545019,2021
PRY,2005,FALSE,INC,,,>65,,B40,.2620711,2021
PRY,2005,FALSE,INC,,,>65,,T60,.7379289,2021
PRY,2005,FALSE,INC,,,,Primary education,B40,.4452369,2021
PRY,2005,FALSE,INC,,,,Primary education,T60,.5547631,2021
PRY,2005,FALSE,INC,,,,Tertiary education,B40,.0619291,2021
PRY,2005,FALSE,INC,,,,Tertiary education,T60,.9380709,2021
PRY,2005,FALSE,INC,,,,Secondary education,B40,.2834327,2021
PRY,2005,FALSE,INC,,,,Secondary education,T60,.7165673,2021
PRY,2005,FALSE,INC,,,,No education,B40,.5172987,2021
PRY,2005,FALSE,INC,,,,No education,T60,.4827013,2021
PRY,2005,FALSE,INC,,Male,,,B40,.3996241,2021
PRY,2005,FALSE,INC,,Male,,,T60,.6003759,2021
PRY,2005,FALSE,INC,,Female,,,B40,.3925771,2021
PRY,2005,FALSE,INC,,Female,,,T60,.6074229,2021
PRY,2005,FALSE,INC,R,,,,B40,.5103723,2021
PRY,2005,FALSE,INC,R,,,,T60,.4896277,2021
PRY,2005,FALSE,INC,U,,,,B40,.3070778,2021
PRY,2005,FALSE,INC,U,,,,T60,.6929222,2021
PRY,2006,FALSE,INC,,,0-14,,B40,.5214534,2021
PRY,2006,FALSE,INC,,,0-14,,T60,.4785466,2021
PRY,2006,FALSE,INC,,,15-64,,B40,.3363962,2021
PRY,2006,FALSE,INC,,,15-64,,T60,.6636037,2021
PRY,2006,FALSE,INC,,,>65,,B40,.2858152,2021
PRY,2006,FALSE,INC,,,>65,,T60,.7141848,2021
PRY,2006,FALSE,INC,,,,Primary education,B40,.4511108,2021
PRY,2006,FALSE,INC,,,,Primary education,T60,.5488892,2021
PRY,2006,FALSE,INC,,,,Tertiary education,B40,.0495297,2021
PRY,2006,FALSE,INC,,,,Tertiary education,T60,.9504703,2021
PRY,2006,FALSE,INC,,,,Secondary education,B40,.2421559,2021
PRY,2006,FALSE,INC,,,,Secondary education,T60,.7578441,2021
PRY,2006,FALSE,INC,,,,No education,B40,.5652497,2021
PRY,2006,FALSE,INC,,,,No education,T60,.4347503,2021
PRY,2006,FALSE,INC,,Male,,,B40,.3939725,2021
PRY,2006,FALSE,INC,,Male,,,T60,.6060275,2021
PRY,2006,FALSE,INC,,Female,,,B40,.4011028,2021
PRY,2006,FALSE,INC,,Female,,,T60,.5988972,2021
PRY,2006,FALSE,INC,R,,,,B40,.5604643,2021
PRY,2006,FALSE,INC,R,,,,T60,.4395357,2021
PRY,2006,FALSE,INC,U,,,,B40,.2732293,2021
PRY,2006,FALSE,INC,U,,,,T60,.7267706,2021
PRY,2007,FALSE,INC,,,0-14,,B40,.5186152,2021
PRY,2007,FALSE,INC,,,0-14,,T60,.4813847,2021
PRY,2007,FALSE,INC,,,15-64,,B40,.3371768,2021
PRY,2007,FALSE,INC,,,15-64,,T60,.6628232,2021
PRY,2007,FALSE,INC,,,>65,,B40,.3112177,2021
PRY,2007,FALSE,INC,,,>65,,T60,.6887823,2021
PRY,2007,FALSE,INC,,,,Primary education,B40,.458685,2021
PRY,2007,FALSE,INC,,,,Primary education,T60,.5413151,2021
PRY,2007,FALSE,INC,,,,Tertiary education,B40,.0637306,2021
PRY,2007,FALSE,INC,,,,Tertiary education,T60,.9362694,2021
PRY,2007,FALSE,INC,,,,Secondary education,B40,.2601751,2021
PRY,2007,FALSE,INC,,,,Secondary education,T60,.739825,2021
PRY,2007,FALSE,INC,,,,No education,B40,.4934721,2021
PRY,2007,FALSE,INC,,,,No education,T60,.5065279,2021
PRY,2007,FALSE,INC,,Male,,,B40,.4016842,2021
PRY,2007,FALSE,INC,,Male,,,T60,.5983158,2021
PRY,2007,FALSE,INC,,Female,,,B40,.3932163,2021
PRY,2007,FALSE,INC,,Female,,,T60,.6067837,2021
PRY,2007,FALSE,INC,R,,,,B40,.5508502,2021
PRY,2007,FALSE,INC,R,,,,T60,.4491498,2021
PRY,2007,FALSE,INC,U,,,,B40,.2825127,2021
PRY,2007,FALSE,INC,U,,,,T60,.7174873,2021
PRY,2008,FALSE,INC,,,0-14,,B40,.5250459,2021
PRY,2008,FALSE,INC,,,0-14,,T60,.4749541,2021
PRY,2008,FALSE,INC,,,15-64,,B40,.3328789,2021
PRY,2008,FALSE,INC,,,15-64,,T60,.6671211,2021
PRY,2008,FALSE,INC,,,>65,,B40,.296957,2021
PRY,2008,FALSE,INC,,,>65,,T60,.703043,2021
PRY,2008,FALSE,INC,,,,Primary education,B40,.4682301,2021
PRY,2008,FALSE,INC,,,,Primary education,T60,.5317699,2021
PRY,2008,FALSE,INC,,,,Tertiary education,B40,.0596899,2021
PRY,2008,FALSE,INC,,,,Tertiary education,T60,.9403101,2021
PRY,2008,FALSE,INC,,,,Secondary education,B40,.2545393,2021
PRY,2008,FALSE,INC,,,,Secondary education,T60,.7454607,2021
PRY,2008,FALSE,INC,,,,No education,B40,.5646083,2021
PRY,2008,FALSE,INC,,,,No education,T60,.4353916,2021
PRY,2008,FALSE,INC,,Male,,,B40,.3959921,2021
PRY,2008,FALSE,INC,,Male,,,T60,.604008,2021
PRY,2008,FALSE,INC,,Female,,,B40,.3997151,2021
PRY,2008,FALSE,INC,,Female,,,T60,.6002849,2021
PRY,2008,FALSE,INC,R,,,,B40,.5716166,2021
PRY,2008,FALSE,INC,R,,,,T60,.4283833,2021
PRY,2008,FALSE,INC,U,,,,B40,.270094,2021
PRY,2008,FALSE,INC,U,,,,T60,.729906,2021
PRY,2009,FALSE,INC,,,0-14,,B40,.5177433,2021
PRY,2009,FALSE,INC,,,0-14,,T60,.4822566,2021
PRY,2009,FALSE,INC,,,15-64,,B40,.3376806,2021
PRY,2009,FALSE,INC,,,15-64,,T60,.6623194,2021
PRY,2009,FALSE,INC,,,>65,,B40,.3180908,2021
PRY,2009,FALSE,INC,,,>65,,T60,.6819092,2021
PRY,2009,FALSE,INC,,,,Primary education,B40,.4834746,2021
PRY,2009,FALSE,INC,,,,Primary education,T60,.5165254,2021
PRY,2009,FALSE,INC,,,,Tertiary education,B40,.0554475,2021
PRY,2009,FALSE,INC,,,,Tertiary education,T60,.9445525,2021
PRY,2009,FALSE,INC,,,,Secondary education,B40,.2677274,2021
PRY,2009,FALSE,INC,,,,Secondary education,T60,.7322726,2021
PRY,2009,FALSE,INC,,,,No education,B40,.5968911,2021
PRY,2009,FALSE,INC,,,,No education,T60,.4031089,2021
PRY,2009,FALSE,INC,,Male,,,B40,.3979956,2021
PRY,2009,FALSE,INC,,Male,,,T60,.6020044,2021
PRY,2009,FALSE,INC,,Female,,,B40,.3983955,2021
PRY,2009,FALSE,INC,,Female,,,T60,.6016045,2021
PRY,2009,FALSE,INC,R,,,,B40,.5939946,2021
PRY,2009,FALSE,INC,R,,,,T60,.4060054,2021
PRY,2009,FALSE,INC,U,,,,B40,.2567843,2021
PRY,2009,FALSE,INC,U,,,,T60,.7432157,2021
PRY,2010,FALSE,INC,,,0-14,,B40,.5047941,2021
PRY,2010,FALSE,INC,,,0-14,,T60,.4952059,2021
PRY,2010,FALSE,INC,,,15-64,,B40,.3389695,2021
PRY,2010,FALSE,INC,,,15-64,,T60,.6610305,2021
PRY,2010,FALSE,INC,,,>65,,B40,.3706027,2021
PRY,2010,FALSE,INC,,,>65,,T60,.6293973,2021
PRY,2010,FALSE,INC,,,,Primary education,B40,.4847733,2021
PRY,2010,FALSE,INC,,,,Primary education,T60,.5152267,2021
PRY,2010,FALSE,INC,,,,Tertiary education,B40,.054334,2021
PRY,2010,FALSE,INC,,,,Tertiary education,T60,.945666,2021
PRY,2010,FALSE,INC,,,,Secondary education,B40,.2628762,2021
PRY,2010,FALSE,INC,,,,Secondary education,T60,.7371237,2021
PRY,2010,FALSE,INC,,,,No education,B40,.5856479,2021
PRY,2010,FALSE,INC,,,,No education,T60,.4143521,2021
PRY,2010,FALSE,INC,,Male,,,B40,.4018655,2021
PRY,2010,FALSE,INC,,Male,,,T60,.5981345,2021
PRY,2010,FALSE,INC,,Female,,,B40,.3926514,2021
PRY,2010,FALSE,INC,,Female,,,T60,.6073486,2021
PRY,2010,FALSE,INC,R,,,,B40,.594458,2021
PRY,2010,FALSE,INC,R,,,,T60,.405542,2021
PRY,2010,FALSE,INC,U,,,,B40,.2574526,2021
PRY,2010,FALSE,INC,U,,,,T60,.7425474,2021
PRY,2011,FALSE,INC,,,0-14,,B40,.5153436,2021
PRY,2011,FALSE,INC,,,0-14,,T60,.4846564,2021
PRY,2011,FALSE,INC,,,15-64,,B40,.3403352,2021
PRY,2011,FALSE,INC,,,15-64,,T60,.6596648,2021
PRY,2011,FALSE,INC,,,>65,,B40,.3427167,2021
PRY,2011,FALSE,INC,,,>65,,T60,.6572832,2021
PRY,2011,FALSE,INC,,,,Primary education,B40,.4802063,2021
PRY,2011,FALSE,INC,,,,Primary education,T60,.5197936,2021
PRY,2011,FALSE,INC,,,,Tertiary education,B40,.0605241,2021
PRY,2011,FALSE,INC,,,,Tertiary education,T60,.9394758,2021
PRY,2011,FALSE,INC,,,,Secondary education,B40,.2962262,2021
PRY,2011,FALSE,INC,,,,Secondary education,T60,.7037738,2021
PRY,2011,FALSE,INC,,,,No education,B40,.6144631,2021
PRY,2011,FALSE,INC,,,,No education,T60,.3855369,2021
PRY,2011,FALSE,INC,,Male,,,B40,.3981629,2021
PRY,2011,FALSE,INC,,Male,,,T60,.6018371,2021
PRY,2011,FALSE,INC,,Female,,,B40,.3984712,2021
PRY,2011,FALSE,INC,,Female,,,T60,.6015288,2021
PRY,2011,FALSE,INC,R,,,,B40,.5752649,2021
PRY,2011,FALSE,INC,R,,,,T60,.4247351,2021
PRY,2011,FALSE,INC,U,,,,B40,.2750997,2021
PRY,2011,FALSE,INC,U,,,,T60,.7249004,2021
PRY,2012,FALSE,INC,,,0-14,,B40,.5189955,2021
PRY,2012,FALSE,INC,,,0-14,,T60,.4810045,2021
PRY,2012,FALSE,INC,,,15-64,,B40,.3390417,2021
PRY,2012,FALSE,INC,,,15-64,,T60,.6609583,2021
PRY,2012,FALSE,INC,,,>65,,B40,.3556574,2021
PRY,2012,FALSE,INC,,,>65,,T60,.6443426,2021
PRY,2012,FALSE,INC,,,,Primary education,B40,.4974552,2021
PRY,2012,FALSE,INC,,,,Primary education,T60,.5025448,2021
PRY,2012,FALSE,INC,,,,Tertiary education,B40,.0803079,2021
PRY,2012,FALSE,INC,,,,Tertiary education,T60,.9196921,2021
PRY,2012,FALSE,INC,,,,Secondary education,B40,.2806333,2021
PRY,2012,FALSE,INC,,,,Secondary education,T60,.7193667,2021
PRY,2012,FALSE,INC,,,,No education,B40,.6146373,2021
PRY,2012,FALSE,INC,,,,No education,T60,.3853627,2021
PRY,2012,FALSE,INC,,Male,,,B40,.398006,2021
PRY,2012,FALSE,INC,,Male,,,T60,.601994,2021
PRY,2012,FALSE,INC,,Female,,,B40,.3977338,2021
PRY,2012,FALSE,INC,,Female,,,T60,.6022662,2021
PRY,2012,FALSE,INC,R,,,,B40,.6312176,2021
PRY,2012,FALSE,INC,R,,,,T60,.3687824,2021
PRY,2012,FALSE,INC,U,,,,B40,.2384536,2021
PRY,2012,FALSE,INC,U,,,,T60,.7615464,2021
PRY,2013,FALSE,INC,,,0-14,,B40,.5187461,2021
PRY,2013,FALSE,INC,,,0-14,,T60,.481254,2021
PRY,2013,FALSE,INC,,,15-64,,B40,.3405457,2021
PRY,2013,FALSE,INC,,,15-64,,T60,.6594543,2021
PRY,2013,FALSE,INC,,,>65,,B40,.3523388,2021
PRY,2013,FALSE,INC,,,>65,,T60,.6476612,2021
PRY,2013,FALSE,INC,,,,Primary education,B40,.485345,2021
PRY,2013,FALSE,INC,,,,Primary education,T60,.5146549,2021
PRY,2013,FALSE,INC,,,,Tertiary education,B40,.0892088,2021
PRY,2013,FALSE,INC,,,,Tertiary education,T60,.9107912,2021
PRY,2013,FALSE,INC,,,,Secondary education,B40,.318167,2021
PRY,2013,FALSE,INC,,,,Secondary education,T60,.681833,2021
PRY,2013,FALSE,INC,,,,No education,B40,.5518473,2021
PRY,2013,FALSE,INC,,,,No education,T60,.4481527,2021
PRY,2013,FALSE,INC,,Male,,,B40,.3948887,2021
PRY,2013,FALSE,INC,,Male,,,T60,.6051112,2021
PRY,2013,FALSE,INC,,Female,,,B40,.4007898,2021
PRY,2013,FALSE,INC,,Female,,,T60,.5992102,2021
PRY,2013,FALSE,INC,R,,,,B40,.5652373,2021
PRY,2013,FALSE,INC,R,,,,T60,.4347627,2021
PRY,2013,FALSE,INC,U,,,,B40,.2850995,2021
PRY,2013,FALSE,INC,U,,,,T60,.7149005,2021
PRY,2014,FALSE,INC,,,0-14,,B40,.517836,2021
PRY,2014,FALSE,INC,,,0-14,,T60,.482164,2021
PRY,2014,FALSE,INC,,,15-64,,B40,.3458173,2021
PRY,2014,FALSE,INC,,,15-64,,T60,.6541827,2021
PRY,2014,FALSE,INC,,,>65,,B40,.3201689,2021
PRY,2014,FALSE,INC,,,>65,,T60,.6798311,2021
PRY,2014,FALSE,INC,,,,Primary education,B40,.4870289,2021
PRY,2014,FALSE,INC,,,,Primary education,T60,.5129711,2021
PRY,2014,FALSE,INC,,,,Tertiary education,B40,.0875464,2021
PRY,2014,FALSE,INC,,,,Tertiary education,T60,.9124536,2021
PRY,2014,FALSE,INC,,,,Secondary education,B40,.3244953,2021
PRY,2014,FALSE,INC,,,,Secondary education,T60,.6755046,2021
PRY,2014,FALSE,INC,,,,No education,B40,.5822533,2021
PRY,2014,FALSE,INC,,,,No education,T60,.4177467,2021
PRY,2014,FALSE,INC,,Male,,,B40,.3956244,2021
PRY,2014,FALSE,INC,,Male,,,T60,.6043755,2021
PRY,2014,FALSE,INC,,Female,,,B40,.400097,2021
PRY,2014,FALSE,INC,,Female,,,T60,.5999029,2021
PRY,2014,FALSE,INC,R,,,,B40,.5560058,2021
PRY,2014,FALSE,INC,R,,,,T60,.4439943,2021
PRY,2014,FALSE,INC,U,,,,B40,.2932909,2021
PRY,2014,FALSE,INC,U,,,,T60,.7067091,2021
PRY,2015,FALSE,INC,,,0-14,,B40,.5248582,2021
PRY,2015,FALSE,INC,,,0-14,,T60,.4751418,2021
PRY,2015,FALSE,INC,,,15-64,,B40,.3427054,2021
PRY,2015,FALSE,INC,,,15-64,,T60,.6572946,2021
PRY,2015,FALSE,INC,,,>65,,B40,.354354,2021
PRY,2015,FALSE,INC,,,>65,,T60,.645646,2021
PRY,2015,FALSE,INC,,,,Primary education,B40,.5147114,2021
PRY,2015,FALSE,INC,,,,Primary education,T60,.4852886,2021
PRY,2015,FALSE,INC,,,,Tertiary education,B40,.0805125,2021
PRY,2015,FALSE,INC,,,,Tertiary education,T60,.9194875,2021
PRY,2015,FALSE,INC,,,,Secondary education,B40,.3172781,2021
PRY,2015,FALSE,INC,,,,Secondary education,T60,.682722,2021
PRY,2015,FALSE,INC,,,,No education,B40,.6203412,2021
PRY,2015,FALSE,INC,,,,No education,T60,.3796588,2021
PRY,2015,FALSE,INC,,Male,,,B40,.3998061,2021
PRY,2015,FALSE,INC,,Male,,,T60,.6001939,2021
PRY,2015,FALSE,INC,,Female,,,B40,.3972755,2021
PRY,2015,FALSE,INC,,Female,,,T60,.6027245,2021
PRY,2015,FALSE,INC,R,,,,B40,.5763949,2021
PRY,2015,FALSE,INC,R,,,,T60,.4236051,2021
PRY,2015,FALSE,INC,U,,,,B40,.2833061,2021
PRY,2015,FALSE,INC,U,,,,T60,.7166939,2021
PRY,2016,FALSE,INC,,,0-14,,B40,.5330366,2021
PRY,2016,FALSE,INC,,,0-14,,T60,.4669633,2021
PRY,2016,FALSE,INC,,,15-64,,B40,.3406166,2021
PRY,2016,FALSE,INC,,,15-64,,T60,.6593834,2021
PRY,2016,FALSE,INC,,,>65,,B40,.3326257,2021
PRY,2016,FALSE,INC,,,>65,,T60,.6673743,2021
PRY,2016,FALSE,INC,,,,Primary education,B40,.4968897,2021
PRY,2016,FALSE,INC,,,,Primary education,T60,.5031103,2021
PRY,2016,FALSE,INC,,,,Tertiary education,B40,.0740388,2021
PRY,2016,FALSE,INC,,,,Tertiary education,T60,.9259613,2021
PRY,2016,FALSE,INC,,,,Secondary education,B40,.32149,2021
PRY,2016,FALSE,INC,,,,Secondary education,T60,.67851,2021
PRY,2016,FALSE,INC,,,,No education,B40,.5889822,2021
PRY,2016,FALSE,INC,,,,No education,T60,.4110178,2021
PRY,2016,FALSE,INC,,Male,,,B40,.398475,2021
PRY,2016,FALSE,INC,,Male,,,T60,.6015249,2021
PRY,2016,FALSE,INC,,Female,,,B40,.3989899,2021
PRY,2016,FALSE,INC,,Female,,,T60,.6010101,2021
PRY,2016,FALSE,INC,R,,,,B40,.579592,2021
PRY,2016,FALSE,INC,R,,,,T60,.420408,2021
PRY,2016,FALSE,INC,U,,,,B40,.2838563,2021
PRY,2016,FALSE,INC,U,,,,T60,.7161437,2021
PRY,2017,FALSE,INC,,,0-14,,B40,.5175579,2021
PRY,2017,FALSE,INC,,,0-14,,T60,.4824421,2021
PRY,2017,FALSE,INC,,,15-64,,B40,.3491479,2021
PRY,2017,FALSE,INC,,,15-64,,T60,.6508521,2021
PRY,2017,FALSE,INC,,,>65,,B40,.3382647,2021
PRY,2017,FALSE,INC,,,>65,,T60,.6617354,2021
PRY,2017,FALSE,INC,,,,Primary education,B40,.4996141,2021
PRY,2017,FALSE,INC,,,,Primary education,T60,.5003859,2021
PRY,2017,FALSE,INC,,,,Tertiary education,B40,.0852276,2021
PRY,2017,FALSE,INC,,,,Tertiary education,T60,.9147724,2021
PRY,2017,FALSE,INC,,,,Secondary education,B40,.3341645,2021
PRY,2017,FALSE,INC,,,,Secondary education,T60,.6658356,2021
PRY,2017,FALSE,INC,,,,No education,B40,.6153502,2021
PRY,2017,FALSE,INC,,,,No education,T60,.3846498,2021
PRY,2017,FALSE,INC,,Male,,,B40,.3938384,2021
PRY,2017,FALSE,INC,,Male,,,T60,.6061616,2021
PRY,2017,FALSE,INC,,Female,,,B40,.4037069,2021
PRY,2017,FALSE,INC,,Female,,,T60,.596293,2021
PRY,2017,FALSE,INC,R,,,,B40,.5659117,2021
PRY,2017,FALSE,INC,R,,,,T60,.4340883,2021
PRY,2017,FALSE,INC,U,,,,B40,.2944132,2021
PRY,2017,FALSE,INC,U,,,,T60,.7055868,2021
PRY,2018,FALSE,INC,,,0-14,,B40,.5259029,2021
PRY,2018,FALSE,INC,,,0-14,,T60,.4740971,2021
PRY,2018,FALSE,INC,,,15-64,,B40,.3445137,2021
PRY,2018,FALSE,INC,,,15-64,,T60,.6554862,2021
PRY,2018,FALSE,INC,,,>65,,B40,.3448597,2021
PRY,2018,FALSE,INC,,,>65,,T60,.6551403,2021
PRY,2018,FALSE,INC,,,,Primary education,B40,.5076363,2021
PRY,2018,FALSE,INC,,,,Primary education,T60,.4923637,2021
PRY,2018,FALSE,INC,,,,Tertiary education,B40,.0942543,2021
PRY,2018,FALSE,INC,,,,Tertiary education,T60,.9057457,2021
PRY,2018,FALSE,INC,,,,Secondary education,B40,.3250623,2021
PRY,2018,FALSE,INC,,,,Secondary education,T60,.6749377,2021
PRY,2018,FALSE,INC,,,,No education,B40,.6019527,2021
PRY,2018,FALSE,INC,,,,No education,T60,.3980472,2021
PRY,2018,FALSE,INC,,Male,,,B40,.3959755,2021
PRY,2018,FALSE,INC,,Male,,,T60,.6040245,2021
PRY,2018,FALSE,INC,,Female,,,B40,.4010728,2021
PRY,2018,FALSE,INC,,Female,,,T60,.5989271,2021
PRY,2018,FALSE,INC,R,,,,B40,.5847961,2021
PRY,2018,FALSE,INC,R,,,,T60,.4152039,2021
PRY,2018,FALSE,INC,U,,,,B40,.2845994,2021
PRY,2018,FALSE,INC,U,,,,T60,.7154006,2021
PRY,2019,FALSE,INC,,,0-14,,B40,.5283107,2021
PRY,2019,FALSE,INC,,,0-14,,T60,.4716893,2021
PRY,2019,FALSE,INC,,,15-64,,B40,.3429869,2021
PRY,2019,FALSE,INC,,,15-64,,T60,.6570131,2021
PRY,2019,FALSE,INC,,,>65,,B40,.3602652,2021
PRY,2019,FALSE,INC,,,>65,,T60,.6397349,2021
PRY,2019,FALSE,INC,,,,Primary education,B40,.5076857,2021
PRY,2019,FALSE,INC,,,,Primary education,T60,.4923143,2021
PRY,2019,FALSE,INC,,,,Tertiary education,B40,.102997,2021
PRY,2019,FALSE,INC,,,,Tertiary education,T60,.8970029,2021
PRY,2019,FALSE,INC,,,,Secondary education,B40,.3395326,2021
PRY,2019,FALSE,INC,,,,Secondary education,T60,.6604674,2021
PRY,2019,FALSE,INC,,,,No education,B40,.5679969,2021
PRY,2019,FALSE,INC,,,,No education,T60,.4320031,2021
PRY,2019,FALSE,INC,,Male,,,B40,.395522,2021
PRY,2019,FALSE,INC,,Male,,,T60,.6044781,2021
PRY,2019,FALSE,INC,,Female,,,B40,.4017178,2021
PRY,2019,FALSE,INC,,Female,,,T60,.5982822,2021
PRY,2019,FALSE,INC,R,,,,B40,.5814143,2021
PRY,2019,FALSE,INC,R,,,,T60,.4185857,2021
PRY,2019,FALSE,INC,U,,,,B40,.2889161,2021
PRY,2019,FALSE,INC,U,,,,T60,.7110838,2021
PRY,2020,FALSE,INC,,,0-14,,B40,.5184752,2021
PRY,2020,FALSE,INC,,,0-14,,T60,.4815248,2021
PRY,2020,FALSE,INC,,,15-64,,B40,.3519319,2021
PRY,2020,FALSE,INC,,,15-64,,T60,.6480681,2021
PRY,2020,FALSE,INC,,,>65,,B40,.3406307,2021
PRY,2020,FALSE,INC,,,>65,,T60,.6593693,2021
PRY,2020,FALSE,INC,,,,Primary education,B40,.4982639,2021
PRY,2020,FALSE,INC,,,,Primary education,T60,.5017361,2021
PRY,2020,FALSE,INC,,,,Tertiary education,B40,.1144256,2021
PRY,2020,FALSE,INC,,,,Tertiary education,T60,.8855743,2021
PRY,2020,FALSE,INC,,,,Secondary education,B40,.3608744,2021
PRY,2020,FALSE,INC,,,,Secondary education,T60,.6391256,2021
PRY,2020,FALSE,INC,,,,No education,B40,.5473582,2021
PRY,2020,FALSE,INC,,,,No education,T60,.4526418,2021
PRY,2020,FALSE,INC,,Male,,,B40,.3937476,2021
PRY,2020,FALSE,INC,,Male,,,T60,.6062524,2021
PRY,2020,FALSE,INC,,Female,,,B40,.4048481,2021
PRY,2020,FALSE,INC,,Female,,,T60,.5951519,2021
PRY,2020,FALSE,INC,R,,,,B40,.5547382,2021
PRY,2020,FALSE,INC,R,,,,T60,.4452618,2021
PRY,2020,FALSE,INC,U,,,,B40,.3074737,2021
PRY,2020,FALSE,INC,U,,,,T60,.6925263,2021
PRY,2021,FALSE,INC,,,0-14,,B40,.5457734,2021
PRY,2021,FALSE,INC,,,0-14,,T60,.4542266,2021
PRY,2021,FALSE,INC,,,15-64,,B40,.3420772,2021
PRY,2021,FALSE,INC,,,15-64,,T60,.6579228,2021
PRY,2021,FALSE,INC,,,>65,,B40,.338984,2021
PRY,2021,FALSE,INC,,,>65,,T60,.661016,2021
PRY,2021,FALSE,INC,,,,Primary education,B40,.4800097,2021
PRY,2021,FALSE,INC,,,,Primary education,T60,.5199903,2021
PRY,2021,FALSE,INC,,,,Tertiary education,B40,.112069,2021
PRY,2021,FALSE,INC,,,,Tertiary education,T60,.887931,2021
PRY,2021,FALSE,INC,,,,Secondary education,B40,.3622145,2021
PRY,2021,FALSE,INC,,,,Secondary education,T60,.6377855,2021
PRY,2021,FALSE,INC,,,,No education,B40,.547698,2021
PRY,2021,FALSE,INC,,,,No education,T60,.4523021,2021
PRY,2021,FALSE,INC,,Male,,,B40,.3875789,2021
PRY,2021,FALSE,INC,,Male,,,T60,.6124211,2021
PRY,2021,FALSE,INC,,Female,,,B40,.4111153,2021
PRY,2021,FALSE,INC,,Female,,,T60,.5888847,2021
PRY,2021,FALSE,INC,R,,,,B40,.5560173,2021
PRY,2021,FALSE,INC,R,,,,T60,.4439827,2021
PRY,2021,FALSE,INC,U,,,,B40,.3077584,2021
PRY,2021,FALSE,INC,U,,,,T60,.6922417,2021
PRY,2022,FALSE,INC,,,0-14,,B40,.5413286,2021
PRY,2022,FALSE,INC,,,0-14,,T60,.4586714,2021
PRY,2022,FALSE,INC,,,15-64,,B40,.3512949,2021
PRY,2022,FALSE,INC,,,15-64,,T60,.6487051,2021
PRY,2022,FALSE,INC,,,>65,,B40,.3336042,2021
PRY,2022,FALSE,INC,,,>65,,T60,.6663958,2021
PRY,2022,FALSE,INC,,,,Primary education,B40,.4997377,2021
